customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,Age
3392,Brock,Ride,Male,41,1976-12-12,Tax Accountant,Financial Services,Mass Customer,N,No,10.0,44
3393,Henrietta,Olexa,Female,23,1954-02-21,Technical Writer,Retail,Mass Customer,N,Yes,7.0,67
3394,Barde,Spoward,Male,39,1974-06-26,Environmental Specialist,Health,Mass Customer,N,No,22.0,46
3395,Sigmund,Fishbourn,Male,76,1993-04-19,Missing,Financial Services,Mass Customer,N,No,3.0,28
3396,Arin,Nappin,Male,18,1960-06-28,Research Assistant I,Manufacturing,Mass Customer,N,Yes,9.0,60
3397,Melisande,None,Female,70,1985-08-19,Product Engineer,IT,Mass Customer,N,No,11.0,35
3398,Alberik,Looks,Male,69,1971-07-01,Missing,Missing,High Net Worth,N,Yes,7.0,49
3399,Hillyer,Biddulph,Male,95,1996-05-10,VP Accounting,Financial Services,Mass Customer,N,No,2.0,25
3400,Brenna,Childes,Female,46,1987-06-25,Sales Associate,Financial Services,Mass Customer,N,Yes,18.0,33
3401,Cristie,None,Female,92,1993-07-28,Tax Accountant,Telecommunications,Mass Customer,N,Yes,4.0,27
3402,Krystyna,Scadden,Female,73,1985-05-04,Statistician II,Retail,Mass Customer,N,No,10.0,36
3403,Jessalyn,Zoellner,Female,27,1994-05-14,Senior Financial Analyst,Financial Services,Mass Customer,N,Yes,2.0,27
3404,Thomasine,McCloch,Female,2,1973-08-01,GIS Technical Architect,Property,Affluent Customer,N,No,22.0,47
3405,Gavra,Robez,Female,89,1996-08-18,Project Manager,Financial Services,Mass Customer,N,Yes,3.0,24
3406,Lucy,Lackmann,Female,35,1979-04-28,Business Systems Development Analyst,IT,Mass Customer,N,Yes,10.0,42
3407,Marven,Ditts,Male,53,1961-10-08,Cost Accountant,Financial Services,High Net Worth,N,Yes,19.0,59
3408,Becka,Bysaker,Female,10,1972-07-11,Tax Accountant,Manufacturing,Mass Customer,N,No,18.0,48
3409,Abbey,Nellen,Female,75,1977-04-29,Desktop Support Technician,Argiculture,Mass Customer,N,No,16.0,44
3410,Merrili,Brittin,Female,93,1940-09-22,Missing,Property,Mass Customer,N,No,16.0,80
3411,Alena,Hannis,Female,68,1980-01-04,Physical Therapy Assistant,Missing,Mass Customer,N,Yes,20.0,41
3412,Almira,Ethelstone,Female,66,1973-08-18,Office Assistant IV,Missing,Mass Customer,N,Yes,7.0,47
3413,Zulema,Cristofolo,Female,93,1997-10-15,VP Accounting,Financial Services,Mass Customer,N,No,3.0,23
3414,Winnifred,Zima,Female,46,1966-02-25,Software Consultant,Missing,Affluent Customer,N,Yes,10.0,55
3415,Alberik,Kelsey,Male,43,1963-01-17,Quality Engineer,Property,High Net Worth,N,Yes,11.0,58
3416,Evanne,Bentote,Female,6,1976-01-18,Missing,Manufacturing,Mass Customer,N,Yes,11.0,45
3417,Deedee,Coxall,Female,91,1973-02-18,Social Worker,Health,Mass Customer,N,No,7.0,48
3418,Felipa,Paddingdon,Female,18,1959-12-31,Systems Administrator IV,Health,High Net Worth,N,No,19.0,61
3419,Felipa,Guslon,Female,13,1973-07-09,Information Systems Manager,Missing,Mass Customer,N,Yes,18.0,47
3420,Norby,Elion,Male,96,1980-09-10,Financial Advisor,Financial Services,Mass Customer,N,Yes,19.0,40
3421,Ronalda,McGeechan,Female,60,1962-12-17,Computer Systems Analyst II,Health,Affluent Customer,N,Yes,18.0,58
3422,Lucine,Virgin,Female,38,1978-05-06,Professor,Manufacturing,Mass Customer,N,No,5.0,43
3423,Griselda,Bezants,Female,57,1999-12-27,Registered Nurse,Health,Affluent Customer,N,No,1.0,21
3424,Vale,Whittuck,Female,39,1977-02-28,Automation Specialist III,Manufacturing,Affluent Customer,N,Yes,11.0,44
3425,Alister,De la Yglesia,Male,32,1986-04-05,GIS Technical Architect,Manufacturing,Mass Customer,N,Yes,12.0,35
3426,Ron,Dilon,Male,40,1959-04-18,Assistant Media Planner,Entertainment,Mass Customer,N,No,17.0,62
3427,Mace,Edington,Male,67,1981-05-19,Help Desk Operator,Financial Services,Mass Customer,N,Yes,17.0,39
3428,Leonora,Iglesia,Female,77,1974-08-07,Chemical Engineer,Manufacturing,Mass Customer,N,Yes,16.0,46
3429,Alla,Hirtzmann,Female,37,1964-06-22,Missing,Health,High Net Worth,N,No,15.0,56
3430,Augustus,Pickin,Male,77,1964-02-29,Research Nurse,Health,Affluent Customer,N,Yes,9.0,57
3431,York,Calbreath,Male,97,1996-08-10,Community Outreach Specialist,Property,Affluent Customer,N,No,5.0,24
3432,Max,Cloney,Female,99,1988-11-27,Junior Executive,Argiculture,Mass Customer,N,Yes,2.0,32
3433,Karissa,Cabral,Female,10,1998-04-28,Computer Systems Analyst II,Property,Mass Customer,N,No,2.0,23
3434,Stesha,Miners,Female,20,1973-12-05,Account Coordinator,Health,Mass Customer,N,No,16.0,47
3435,Stevena,Allcock,Female,80,2002-01-15,Senior Editor,Missing,Affluent Customer,N,No,1.0,19
3436,Marget,Freeland,Female,4,1958-11-22,Missing,Financial Services,Mass Customer,N,Yes,5.0,62
3437,Penny,Wellington,Male,79,1963-10-20,VP Marketing,Retail,High Net Worth,N,No,12.0,57
3438,Gaylor,Carbry,Male,11,1996-02-16,Project Manager,Manufacturing,Mass Customer,N,No,2.0,25
3439,Rubie,O'Gorman,Female,45,1974-10-20,Technical Writer,Missing,Affluent Customer,N,Yes,19.0,46
3440,Retha,Kahane,Female,18,1958-05-15,Senior Sales Associate,Manufacturing,Mass Customer,N,No,5.0,63
3441,Janelle,Ebbage,Female,44,1988-10-16,Legal Assistant,Manufacturing,High Net Worth,N,Yes,20.0,32
3442,Adrianne,Petrecz,Female,17,1962-05-22,Research Associate,Retail,Mass Customer,N,Yes,14.0,58
3443,Fran,None,Male,11,1995-04-12,Technical Writer,Missing,Mass Customer,N,Yes,5.0,26
3444,Kara-lynn,Bims,Female,75,1977-12-25,Nurse Practicioner,Manufacturing,Affluent Customer,N,No,7.0,43
3445,Craggy,None,Male,62,1966-06-23,Database Administrator I,Financial Services,Affluent Customer,N,Yes,11.0,54
3446,Gard,Tidy,Male,8,1967-01-30,Structural Engineer,Manufacturing,Mass Customer,N,No,14.0,54
3447,Linell,None,Female,43,1977-11-23,Missing,Financial Services,High Net Worth,N,No,17.0,43
3448,Roderich,Mixer,Male,26,1977-02-16,Software Consultant,Financial Services,High Net Worth,N,No,9.0,44
3449,Ilyssa,Hannabuss,Female,52,1974-09-26,VP Quality Control,Argiculture,High Net Worth,N,Yes,3.0,46
3450,Brooke,Durman,Female,85,1993-09-16,Safety Technician III,Retail,Mass Customer,N,No,6.0,27
3451,Ruprecht,Loreit,Male,88,1970-05-01,Sales Associate,Missing,High Net Worth,N,No,10.0,51
3452,Maura,Estevez,Female,22,1964-09-04,Marketing Manager,Retail,Mass Customer,N,No,13.0,56
3453,Jammie,McEvon,Female,57,1989-03-12,Product Engineer,Retail,Affluent Customer,N,No,14.0,32
3454,Akim,Mathes,Male,15,1969-06-09,Web Designer III,Missing,Mass Customer,N,No,18.0,51
3455,Coop,Skey,Male,29,1954-02-25,Administrative Officer,Missing,Mass Customer,N,Yes,11.0,67
3456,Clovis,Ortsmann,Female,11,1959-11-08,Missing,Missing,Mass Customer,N,Yes,12.0,61
3457,Robbi,Springthorpe,Female,13,1956-09-26,Missing,Manufacturing,Mass Customer,N,No,16.0,64
3458,Alejandro,Shakelade,Male,35,1977-12-01,Web Developer III,Manufacturing,High Net Worth,N,Yes,19.0,43
3459,Emelda,Ramsdell,Female,62,2000-11-24,Missing,Entertainment,Mass Customer,N,Yes,2.0,20
3460,Reinhold,Barthrup,Male,22,1999-10-10,Actuary,Financial Services,Mass Customer,N,No,2.0,21
3461,Nigel,Izard,Male,28,1962-11-30,Environmental Specialist,Manufacturing,Affluent Customer,N,Yes,17.0,58
3462,Jehanna,Sparhawk,Female,96,1957-03-03,Registered Nurse,Health,High Net Worth,N,No,17.0,64
3463,Fletch,Durrett,Male,7,1984-06-15,Compensation Analyst,Financial Services,Affluent Customer,N,No,2.0,36
3464,Etheline,Gerretsen,Female,38,1982-06-09,Staff Accountant III,Financial Services,Mass Customer,N,Yes,4.0,38
3465,Hadria,Pizer,Female,71,1978-02-01,Chemical Engineer,Manufacturing,High Net Worth,N,Yes,7.0,43
3466,Victor,Zaple,Male,65,1979-09-28,Marketing Assistant,IT,Mass Customer,N,No,18.0,41
3467,Killy,Spaducci,Male,31,1980-05-20,VP Quality Control,IT,Mass Customer,N,No,21.0,40
3468,Averill,Woodbridge,Male,4,1986-10-24,Associate Professor,Missing,Mass Customer,N,No,7.0,34
3469,Arabele,Lantoph,Female,90,1987-08-24,Nurse Practicioner,Health,Mass Customer,N,Yes,5.0,33
3470,Catherina,Ricca,Female,56,1967-10-01,Recruiting Manager,Health,Affluent Customer,N,Yes,6.0,53
3471,Brita,Afonso,Female,95,1953-09-05,Quality Engineer,IT,High Net Worth,N,Yes,8.0,67
3472,Dionysus,McCarlie,Male,10,1977-06-27,VP Marketing,Retail,Affluent Customer,N,Yes,18.0,43
3474,Justinian,Crowhurst,Male,93,1979-11-06,Assistant Manager,Manufacturing,Mass Customer,N,No,14.0,41
3475,Correna,Goldsberry,Female,12,1985-08-31,Director of Sales,Retail,Affluent Customer,N,No,3.0,35
3476,Stearn,Willerstone,Male,39,1989-09-07,Missing,Manufacturing,Affluent Customer,N,No,7.0,31
3477,Jaquelin,Leek,Female,90,1996-01-24,Senior Developer,Financial Services,Affluent Customer,N,Yes,7.0,25
3478,Hartwell,Schach,Male,54,1986-08-08,Quality Control Specialist,Health,Mass Customer,N,No,17.0,34
3479,Pierette,O' Ronan,Female,39,1964-08-09,Missing,IT,Mass Customer,N,No,13.0,56
3480,Jarib,None,Male,30,1959-06-24,Missing,Missing,Mass Customer,N,No,20.0,61
3481,Haley,Dessent,Male,37,1997-10-12,Systems Administrator IV,Manufacturing,High Net Worth,N,No,4.0,23
3482,Roch,Rilston,Female,71,2000-05-18,Clinical Specialist,Health,Affluent Customer,N,Yes,2.0,20
3483,Emlyn,Burnel,Male,19,1956-10-02,Senior Sales Associate,Health,High Net Worth,N,Yes,15.0,64
3484,Hedi,Mowday,Female,10,1976-10-24,Information Systems Manager,Financial Services,High Net Worth,N,Yes,20.0,44
3485,Berthe,Ludwell,Female,11,1981-05-21,Account Representative II,Financial Services,High Net Worth,N,Yes,9.0,39
3486,Reece,Crewther,Male,67,1956-07-25,Business Systems Development Analyst,Manufacturing,Mass Customer,N,No,18.0,64
3487,Amalee,Sanderson,Female,4,1977-12-15,Analyst Programmer,Health,High Net Worth,N,No,18.0,43
3488,Cristobal,Whitrod,Male,63,1975-08-07,Speech Pathologist,Manufacturing,Mass Customer,N,Yes,9.0,45
3489,Margo,Fletcher,Female,90,1969-10-30,Help Desk Operator,Argiculture,Mass Customer,N,Yes,9.0,51
3490,Taylor,Dutchburn,Male,45,1980-06-21,VP Product Management,Financial Services,High Net Worth,N,No,14.0,40
3491,Leanna,Cromb,Female,69,1976-04-03,Business Systems Development Analyst,Financial Services,Affluent Customer,N,No,10.0,45
3492,Urbanus,Redding,Male,83,1966-01-27,Civil Engineer,Manufacturing,Mass Customer,N,No,19.0,55
3493,Jeffie,Eakly,Male,30,1964-02-29,Research Assistant I,Health,High Net Worth,N,No,18.0,57
3494,Robers,Richen,Male,72,1998-12-24,Account Representative IV,Argiculture,High Net Worth,N,No,1.0,22
3495,Constantine,Frissell,Female,57,1987-07-12,Programmer III,Financial Services,High Net Worth,N,No,8.0,33
3496,Danya,Burnyeat,Male,99,1986-04-25,Editor,Manufacturing,Mass Customer,N,Yes,19.0,35
3497,Thia,O'Day,Female,73,1986-05-03,Administrative Assistant IV,Manufacturing,Affluent Customer,N,Yes,18.0,35
3498,Lois,Abrahim,Female,28,1995-11-02,Missing,Manufacturing,Mass Customer,N,No,5.0,25
3499,Shelton,Tewkesberrie,Male,29,1979-06-17,Missing,Manufacturing,Mass Customer,N,Yes,7.0,41
3500,Josy,Fleeman,Female,71,1967-07-21,Missing,Entertainment,Affluent Customer,N,No,17.0,53
3501,Kayla,Alentyev,Female,63,1970-01-19,Operator,Telecommunications,Mass Customer,N,Yes,18.0,51
3502,Wilfrid,Cleaves,Male,5,1997-10-16,Senior Sales Associate,Retail,High Net Worth,N,Yes,3.0,23
3503,Tootsie,Rafter,Female,53,1979-03-12,Financial Advisor,Financial Services,Affluent Customer,N,Yes,10.0,42
3504,Keriann,Perdue,Female,39,1963-07-06,Business Systems Development Analyst,Manufacturing,Mass Customer,N,Yes,6.0,57
3505,Dolly,Scallan,Female,41,1974-08-06,Missing,Retail,Mass Customer,N,No,14.0,46
3506,Mercy,Donisi,Female,19,1975-06-18,Web Designer I,Financial Services,Mass Customer,N,No,15.0,45
3507,Christoph,Greatreax,Male,70,1955-03-03,Physical Therapy Assistant,Financial Services,Mass Customer,N,No,5.0,66
3508,Malvin,Marre,Male,89,1986-08-09,Pharmacist,Health,Mass Customer,N,No,5.0,34
3509,Janine,Hesey,Female,85,1978-11-22,Pharmacist,Health,Mass Customer,N,Yes,15.0,42
3511,Willem,Spraging,Male,23,1966-12-31,Food Chemist,Health,Affluent Customer,N,No,10.0,54
3512,Vladimir,Abramowsky,Male,68,1994-03-24,VP Accounting,Financial Services,Mass Customer,N,Yes,8.0,27
3514,Darcy,Ilett,Male,25,1962-08-24,Environmental Specialist,Missing,Mass Customer,N,No,8.0,58
3515,Leelah,Pynner,Female,11,1975-01-14,Staff Scientist,Telecommunications,High Net Worth,N,Yes,18.0,46
3516,Diarmid,Vearnals,Male,93,1977-04-30,Missing,Property,Mass Customer,N,Yes,15.0,44
3517,Domeniga,Terney,Female,47,1957-07-04,Accounting Assistant IV,Missing,Mass Customer,N,Yes,6.0,63
3518,Magdaia,Beardwell,Female,45,1980-06-18,Biostatistician I,IT,Mass Customer,N,Yes,8.0,40
3519,Aldus,Kenningley,Male,16,1978-05-21,Software Consultant,Manufacturing,Mass Customer,N,Yes,11.0,42
3520,Travis,Kaszper,Male,41,1963-08-17,Research Nurse,Health,Mass Customer,N,Yes,16.0,57
3521,Oneida,Olivia,Female,27,1980-03-10,Research Associate,Missing,High Net Worth,N,Yes,16.0,41
3522,Lorri,Byrth,Female,73,1989-08-21,Cost Accountant,Financial Services,High Net Worth,N,Yes,11.0,31
3523,Lin,Tarver,Male,33,1975-06-14,Missing,Missing,Affluent Customer,N,No,19.0,45
3524,Waiter,Piscopello,Male,38,1973-12-30,Design Engineer,Financial Services,Mass Customer,N,Yes,18.0,47
3525,Town,Yitzhakov,Male,55,1996-08-16,Editor,Missing,Mass Customer,N,No,2.0,24
3526,Pail,Iacopini,Male,84,1978-09-19,General Manager,Telecommunications,High Net Worth,N,Yes,13.0,42
3527,Kiley,Scotson,Female,77,1978-12-02,Senior Cost Accountant,Financial Services,High Net Worth,N,No,18.0,42
3528,Eliot,Scammell,Male,69,1964-04-06,Internal Auditor,Manufacturing,Mass Customer,N,Yes,7.0,57
3529,Austine,Kinny,Female,37,1960-11-23,Structural Analysis Engineer,IT,High Net Worth,N,Yes,16.0,60
3530,Erik,Kenneford,Male,19,1973-10-23,Staff Scientist,Missing,High Net Worth,N,Yes,8.0,47
3531,Shannah,Pountain,Female,4,1969-01-27,Marketing Manager,Retail,Affluent Customer,N,Yes,11.0,52
3532,May,Birch,Female,27,1990-07-24,Media Manager I,Health,High Net Worth,N,Yes,7.0,30
3533,Neale,Lowings,Male,62,1981-02-14,Missing,Financial Services,Affluent Customer,N,Yes,8.0,40
3534,Kacie,Stanbrooke,Female,92,1975-05-15,Associate Professor,Manufacturing,Affluent Customer,N,Yes,3.0,46
3535,Bren,Dabbes,Female,8,1994-09-15,Technical Writer,Manufacturing,High Net Worth,N,No,6.0,26
3536,Laurence,Aulsford,Male,46,1967-12-24,Professor,Retail,Affluent Customer,N,No,18.0,53
3537,Sholom,Pavlasek,Male,1,1997-01-15,Graphic Designer,Financial Services,Mass Customer,N,No,4.0,24
3538,Kerby,Nassie,Male,19,1977-11-14,Marketing Manager,Health,Mass Customer,N,No,8.0,43
3539,Sheelah,Caine,Female,94,1985-03-21,Missing,IT,Mass Customer,N,Yes,16.0,36
3540,Ali,Naris,Male,49,1954-08-27,Missing,Missing,Mass Customer,N,Yes,7.0,66
3541,Aloin,Harhoff,Male,72,1986-01-03,Missing,Health,Mass Customer,N,No,11.0,35
3542,Perl,Suddaby,Female,23,1975-03-11,Financial Analyst,Financial Services,Mass Customer,N,No,10.0,46
3543,Shanie,Zahor,Female,15,1986-12-25,Food Chemist,Health,High Net Worth,N,Yes,21.0,34
3544,Benoite,Trahmel,Female,25,1998-08-13,Help Desk Technician,Missing,Affluent Customer,N,No,1.0,22
3545,Wenonah,Filgate,Female,66,1974-07-19,Developer II,Missing,High Net Worth,N,No,4.0,46
3546,Hally,Pollie,Female,91,1983-09-29,GIS Technical Architect,Manufacturing,Affluent Customer,N,Yes,9.0,37
3547,Ganny,Dwerryhouse,Male,19,1975-05-06,Senior Financial Analyst,Financial Services,Affluent Customer,N,No,8.0,46
3548,Dalli,Seden,Male,65,1958-08-02,Missing,Missing,Affluent Customer,N,No,12.0,62
3549,Jodee,Macewan,Female,0,1966-02-24,Sales Representative,Retail,Mass Customer,N,No,7.0,55
3550,Daisey,Britto,Female,50,1988-11-27,Environmental Tech,Retail,Mass Customer,N,Yes,16.0,32
3551,Zed,Douris,Male,37,1962-05-10,Pharmacist,Health,Mass Customer,N,Yes,8.0,59
3552,Ebeneser,Lowde,Male,33,1992-09-07,Internal Auditor,Retail,Affluent Customer,N,Yes,9.0,28
3553,Dietrich,Geggie,Male,97,1974-12-29,Graphic Designer,Health,Mass Customer,N,No,10.0,46
3554,Briggs,Mower,Male,34,1978-04-06,GIS Technical Architect,IT,Mass Customer,N,Yes,16.0,43
3555,Latashia,None,Female,96,1976-02-26,Programmer Analyst II,Manufacturing,Mass Customer,N,No,21.0,45
3556,Larina,Gheeorghie,Female,38,1997-07-05,Senior Developer,Manufacturing,High Net Worth,N,No,3.0,23
3557,Tisha,Gibbings,Female,79,1978-05-12,Missing,Health,Affluent Customer,N,No,18.0,43
3558,Torey,Sarney,Male,16,1954-09-05,Missing,Missing,High Net Worth,N,Yes,7.0,66
3559,Farra,Bails,Female,80,1985-02-19,Assistant Media Planner,Entertainment,High Net Worth,N,Yes,17.0,36
3560,Gav,Bonin,Male,98,1980-09-01,Structural Analysis Engineer,Retail,Mass Customer,N,Yes,7.0,40
3561,Emelda,Allbones,Female,15,1968-11-16,Help Desk Operator,Financial Services,Mass Customer,N,Yes,5.0,52
3562,Martynne,Bullivant,Female,76,1973-01-02,Recruiting Manager,Missing,Affluent Customer,N,No,10.0,48
3563,De,Leyband,Female,70,1990-03-12,Missing,Financial Services,Affluent Customer,N,No,10.0,31
3564,Sandy,Olford,Male,43,1972-05-15,Programmer Analyst IV,Missing,High Net Worth,N,Yes,18.0,49
3566,Bram,Pheasant,Male,96,1976-11-02,Social Worker,Health,Affluent Customer,N,Yes,10.0,44
3567,Eileen,Ilchenko,Female,17,1980-09-14,Nurse,Financial Services,Affluent Customer,N,Yes,14.0,40
3568,Berthe,Griniov,Female,13,1955-09-15,Nurse,Retail,Affluent Customer,N,No,5.0,65
3569,Janel,Daice,Female,24,1973-05-18,Senior Editor,Missing,Affluent Customer,N,No,12.0,47
3570,Mordy,Hedin,Male,13,1962-01-31,Missing,Entertainment,Mass Customer,N,No,7.0,59
3571,Othilia,Metcalf,Female,9,1976-06-09,Senior Sales Associate,Property,Mass Customer,N,Yes,3.0,44
3572,Willis,Tilston,Male,54,1986-03-21,Sales Representative,Retail,Affluent Customer,N,Yes,2.0,35
3573,Mab,Dwyer,Female,68,1996-10-16,Accounting Assistant I,Manufacturing,Mass Customer,N,Yes,3.0,24
3574,Eileen,Eland,Female,33,1991-02-05,Clinical Specialist,Health,Mass Customer,N,No,6.0,30
3575,Kandace,Desesquelle,Female,82,1973-11-06,Administrative Assistant I,IT,Affluent Customer,N,Yes,13.0,47
3576,Rochette,Ebbens,Female,10,1969-09-19,Account Coordinator,Missing,Mass Customer,N,No,11.0,51
3577,Fowler,Scotsbrook,Male,29,1964-02-18,Staff Scientist,Retail,High Net Worth,N,No,10.0,57
3578,Dorella,Sineath,Female,57,1956-10-27,Staff Accountant IV,Property,Mass Customer,N,No,12.0,64
3579,Rachel,Somes,Female,32,1987-09-15,Software Test Engineer III,Health,High Net Worth,N,No,20.0,33
3580,Roby,Samson,Female,61,1972-04-24,Occupational Therapist,Health,Mass Customer,N,No,10.0,49
3581,Lindsy,Ygo,Female,38,1957-07-10,Missing,Missing,Mass Customer,N,Yes,6.0,63
3582,Beryle,Qusklay,Female,66,1961-12-11,Media Manager II,Property,Mass Customer,N,No,17.0,59
3583,Josselyn,Mathey,Female,71,1965-05-27,Assistant Professor,Retail,Affluent Customer,N,No,5.0,55
3584,Adler,Teale,Male,95,1962-01-14,Missing,Health,Mass Customer,N,No,10.0,59
3585,Concordia,Lunbech,Female,41,1962-07-28,Missing,Financial Services,High Net Worth,N,Yes,20.0,58
3586,Abby,Brownstein,Female,79,1979-02-05,Registered Nurse,Health,Affluent Customer,N,No,10.0,42
3587,Ines,Galfour,Female,85,1997-09-24,Missing,Missing,Affluent Customer,N,No,2.0,23
3588,Henrie,Beadman,Female,15,1961-06-04,Web Developer III,Health,Affluent Customer,N,Yes,18.0,59
3589,Nalani,Dummer,Female,73,1962-02-19,Computer Systems Analyst II,Health,High Net Worth,N,No,17.0,59
3590,Carolan,Velez,Female,32,1978-04-16,Missing,Manufacturing,Mass Customer,N,Yes,19.0,43
3591,Dwight,Kinsey,Male,15,1978-10-28,Accountant III,Financial Services,Mass Customer,N,No,10.0,42
3592,Pall,MacCart,Male,72,1954-04-27,Junior Executive,Missing,Mass Customer,N,No,12.0,67
3593,Carry,Abercromby,Female,71,1996-04-10,Legal Assistant,Retail,Mass Customer,N,No,5.0,25
3594,Gustavo,Juschka,Male,45,1986-01-04,Marketing Assistant,Manufacturing,Mass Customer,N,No,18.0,35
3595,Timi,Huson,Female,81,1975-12-06,Software Consultant,Retail,Mass Customer,N,No,6.0,45
3596,Christi,Gilluley,Female,57,1977-12-25,Executive Secretary,Retail,Mass Customer,N,No,20.0,43
3597,Giorgi,None,Male,71,1954-06-16,Analog Circuit Design manager,Property,Affluent Customer,N,Yes,16.0,66
3598,Penny,McKirdy,Male,72,1994-12-17,Computer Systems Analyst III,Manufacturing,Affluent Customer,N,Yes,5.0,26
3599,Lane,Maguire,Male,11,1956-02-27,Physical Therapy Assistant,Missing,High Net Worth,N,Yes,6.0,65
3600,Godart,Gooderick,Male,88,1962-05-17,Staff Accountant II,Missing,Mass Customer,N,No,16.0,59
3601,Fanya,Gethyn,Female,85,1975-12-23,Junior Executive,IT,Mass Customer,N,No,18.0,45
3602,Alicea,Scamwell,Female,23,1988-11-27,Account Coordinator,Health,Mass Customer,N,No,12.0,32
3603,Cale,Yaneev,Male,90,1954-09-27,Sales Representative,Retail,Mass Customer,N,Yes,14.0,66
3604,Findlay,Lubman,Male,3,1971-04-09,VP Quality Control,Health,High Net Worth,N,Yes,9.0,50
3605,Andy,Risely,Male,54,1994-01-28,Internal Auditor,Missing,Mass Customer,N,No,6.0,27
3606,Jamima,Wainscot,Female,52,1957-02-09,Graphic Designer,Missing,High Net Worth,N,No,15.0,64
3607,Troy,Blaydes,Male,99,2001-05-22,Clinical Specialist,Health,Mass Customer,N,No,1.0,19
3608,Conway,Surgen,Male,86,1973-05-17,Nurse Practicioner,Argiculture,High Net Worth,N,No,8.0,48
3609,Chicky,Butterfield,Male,69,1997-09-02,Marketing Manager,Manufacturing,Mass Customer,N,No,4.0,23
3610,Erl,Markel,Male,1,1987-03-29,Graphic Designer,Financial Services,High Net Worth,N,Yes,16.0,34
3611,Uriah,Chantree,Male,20,1970-04-10,Statistician II,Missing,Affluent Customer,N,Yes,10.0,51
3612,Normand,Matous,Male,27,1979-11-27,Missing,IT,High Net Worth,N,No,15.0,41
3613,Fairfax,Pummery,Male,27,1972-04-21,Budget/Accounting Analyst II,Health,Mass Customer,N,Yes,9.0,49
3614,Berkie,Gimber,Male,59,1961-06-23,Environmental Specialist,Retail,Affluent Customer,N,Yes,18.0,59
3615,Junia,Napton,Female,63,1978-07-09,Safety Technician II,IT,Mass Customer,N,Yes,8.0,42
3616,Vale,Dagnan,Male,42,2001-04-02,Product Engineer,Property,High Net Worth,N,No,2.0,20
3617,Jessa,Milnthorpe,Female,11,1990-05-06,Structural Analysis Engineer,Manufacturing,Mass Customer,N,Yes,3.0,31
3618,Evyn,Rouby,Male,2,1966-04-28,Statistician IV,Retail,Affluent Customer,N,Yes,19.0,55
3619,Myranda,Cridland,Female,18,1996-02-17,Administrative Assistant IV,Missing,Mass Customer,N,Yes,1.0,25
3620,Gerry,Ackhurst,Male,21,1991-07-30,Computer Systems Analyst II,Retail,Mass Customer,N,No,5.0,29
3621,Umeko,Hearfield,Female,13,1975-01-16,Developer IV,Health,High Net Worth,N,No,15.0,46
3622,Anetta,Brosenius,Female,84,1983-09-02,Compensation Analyst,Financial Services,Mass Customer,N,No,2.0,37
3623,Oren,Barwack,Male,56,1984-11-25,Senior Quality Engineer,Manufacturing,Affluent Customer,N,Yes,15.0,36
3624,Lenka,None,Female,54,1984-10-16,Cost Accountant,Financial Services,Mass Customer,N,Yes,7.0,36
3625,Cammie,Rubinfeld,Female,24,1953-11-30,VP Marketing,Manufacturing,High Net Worth,N,Yes,18.0,67
3626,Cora,Hince,Female,86,1978-09-02,Senior Cost Accountant,Financial Services,Mass Customer,N,Yes,12.0,42
3627,Loren,Pischof,Male,92,1961-08-12,Teacher,Health,High Net Worth,N,Yes,14.0,59
3628,Sharron,Gaynes,Female,47,1974-10-17,Financial Advisor,Financial Services,Mass Customer,N,Yes,14.0,46
3629,Vale,Starcks,Female,17,1976-10-29,Editor,Health,High Net Worth,N,No,22.0,44
3630,Jeni,Heymes,Female,16,1978-11-15,Tax Accountant,Property,Affluent Customer,N,Yes,8.0,42
3631,Mignonne,Barwood,Female,76,1962-07-01,Project Manager,IT,High Net Worth,N,Yes,16.0,58
3632,Elena,Sandys,Female,82,1990-03-27,Teacher,Missing,Mass Customer,N,No,9.0,31
3633,Donavon,Ainsby,Male,32,1983-04-18,Biostatistician III,Health,Mass Customer,N,No,5.0,38
3634,Clemence,Kornas,Female,35,1963-06-01,Speech Pathologist,Missing,High Net Worth,N,Yes,15.0,57
3635,Elset,None,Female,51,1977-07-06,VP Marketing,Retail,High Net Worth,N,No,9.0,43
3636,Trudi,Bickerstasse,Female,42,1970-06-24,Director of Sales,Financial Services,Mass Customer,N,Yes,18.0,50
3637,Luigi,Edgeworth,Male,84,1958-01-01,Missing,Manufacturing,Affluent Customer,N,Yes,11.0,63
3638,Fifi,Dorrins,Female,73,1996-05-04,Associate Professor,Manufacturing,Mass Customer,N,No,6.0,25
3639,Megan,Perrygo,Female,49,1974-01-11,Food Chemist,Health,High Net Worth,N,No,15.0,47
3640,Merralee,Forman,Female,64,1985-04-28,Staff Scientist,Missing,Mass Customer,N,No,10.0,36
3641,Wolfie,Hoyes,Male,78,1975-10-02,Civil Engineer,Manufacturing,Affluent Customer,N,No,12.0,45
3642,Ardith,Portigall,Female,39,1962-05-21,Missing,Missing,Affluent Customer,N,Yes,8.0,58
3643,Bettye,Dumberrill,Female,62,1971-02-08,Technical Writer,Missing,Mass Customer,N,No,15.0,50
3644,Peder,Frotton,Male,13,1968-01-18,Physical Therapy Assistant,Financial Services,High Net Worth,N,Yes,17.0,53
